swah,0.24506259,93078253
atqo,0.5323849,57825556
eghh,0.38341925,88964588
wpfu,0.54156965,37090807
gyjm,0.379847,80616179
sypl,0.30862433,41637128
hehw,0.45914403,86431690
huvb,0.43835574,90348428
hbkk,0.56187165,39541478
xxgy,0.518485,96300553
qrvm,0.5774719,26022501
rxgu,0.45437625,87223344
yydb,0.4534255,45113551
arba,0.61765015,78752161
eymk,0.38559052,51800403
thtn,0.21833788,07220932
zujq,0.35282367,16605533
lldl,0.40893072,48888342
eisa,0.45508084,12985529
noar,0.28058553,99529651
dviw,0.301563,78373284
kjxc,0.4118086,88261826
pinu,0.44729415,51543449
xkli,0.20539942,59322507
vljf,0.50394505,25924191
iwwz,0.3713025,67870551
pknf,0.44045845,52259686
dqcr,0.41840878,14266393
hgkv,0.40361038,56144077
lswd,0.46813774,35638057
wkkv,0.3281493,84287545
skpa,0.35835403,79759319
pgrs,0.3785172,20028859
jite,0.5287121,13988472
xdkr,0.42645484,41009188
nvvl,0.36238313,29295894
hjgh,0.2881414,55801827
qjlp,0.6474256,15278017
xqsh,0.36792338,94786376
vgxq,0.4962269,93809681
lkin,0.3354866,81756419
sxvy,0.36737138,19797899
nicf,0.5776641,24340769
wrld,0.48098552,26656060
tvbs,0.36433953,63831118
byca,0.20192367,09474338
uumz,0.47228134,06156244
ibli,0.4259932,20426830
sjzq,0.5929179,54403986
dfzq,0.46828783,24611287
baou,0.28241244,46878845
ktnm,0.4422523,80609497
rvmd,0.34408712,40364685
sxmz,0.4003367,11637278
qpzi,0.3128325,93620270
hzth,0.5484905,92976479
upcm,0.3324269,46347792
nfji,0.43211168,93105756
gwui,0.23845209,12155445
hmdi,0.27085185,22135811
sugu,0.422454,55138047
btqy,0.40149096,10823560
kgjp,0.30246675,86072976
erck,0.448694,00493069
idvk,0.47985888,95020351
wojx,0.40256953,03351689
azxe,0.65799963,13393236
ouek,0.34803855,36269347
qfzj,0.48873818,59113207
cbot,0.22979271,37299560
ogfh,0.31910545,98253261
xqxn,0.346897,08536952
vryv,0.39237136,84625478
ecnq,0.41438386,99648740
qunw,0.26300645,71062099
dtsh,0.44246688,34014186
xaax,0.31343403,16323811
eous,0.4536738,28376861
efcl,0.3961324,45281775
fhhr,0.39087707,00914738
nxvl,0.3875009,86579317
pkxc,0.449726,38976299
nijw,0.4690529,42715104
yyqk,0.19093329,92939581
hczy,0.45428655,64974495
ndzb,0.55988413,83438232
lsnt,0.45491657,31460322
amfk,0.4226815,30902195
odld,0.4671563,67509220
focq,0.45723623,20260402
yliq,0.50022435,52992418
nini,0.30721745,42155611
lutc,0.52004224,00510909
xzce,0.4154605,87476541
zfpw,0.25381598,66947884
jwdv,0.4812464,96580226
sydb,0.49198788,15944649
ikyu,0.49526978,81426419
wxlv,0.59306186,81016254
rjwe,0.41877216,66894417
ykjz,0.32616082,91632766
zuti,0.45182127,34476141
sdzl,0.46730274,15666475
ujnd,0.4796129,55755416
mnlu,0.34688023,18711407
wnav,0.6004096,25819523
yknz,0.6052195,21805195
jitc,0.37086082,53703841
txxz,0.49109596,98881232
eopf,0.38921916,25943142
aqtp,0.43387583,25508397
bmni,0.36191416,28841285
quru,0.29401952,40364685
oatf,0.5913996,23989119
dbwl,0.57034403,53485031
whpk,0.40384752,54305510
yrgz,0.2406255,10126721
odmb,0.53887725,91707332
wvve,0.42581728,77500090
zddd,0.34044796,59440117
wrxf,0.6528805,69303551
ncfa,0.3471723,54164010
kbca,0.6085521,17896736
wwkp,0.44451112,77263186
ggmh,0.33855975,20758795
jxkd,0.3179758,18526196
njkm,0.39446393,77922433
dwkl,0.29609114,45960428
slbz,0.2348994,96703514
tdqb,0.46962988,35479511
zrvc,0.47983262,76207398
zjbl,0.32140404,52083815
ltxx,0.33648813,27381276
fmfi,0.48301005,27431165
rkfo,0.23797676,79967616
ijdy,0.30343458,75414238
paih,0.27129588,92960432
ybyb,0.52752423,00190551
toth,0.31792742,80738973
nlqb,0.52344596,96408377
jmas,0.52172184,87502728
hjoq,0.2919001,46874548
vwbx,0.53297514,64665143
ywcf,0.2516503,98427916
mhbq,0.47627795,59923559
zsuv,0.32326657,89366763
pqtc,0.567945,04529947
kbgw,0.252621,27726623
spno,0.5116918,53523954
pzcv,0.28810146,72643574
bjqb,0.41112626,11738918
qkje,0.29977483,23013144
hdia,0.5659958,75978306
agmn,0.49454874,64427239
utou,0.44080794,71276916
tcqn,0.41616374,67753614
iqoz,0.39153048,61543550
sdrl,0.31593353,85857936
ozox,0.51149476,81569213
fvth,0.52542496,50399530
gpdw,0.37098342,24304310
jhsp,0.4826007,05741594
ovms,0.3374201,96423526
hyvj,0.42430604,40142110
ozln,0.3391757,90922190
atev,0.42103088,94852763
mijn,0.49368903,31306399
fmkj,0.40301815,63834825
tvtq,0.48250237,63237851
kosh,0.40068933,94588270
dryq,0.31634325,61914144
qcjh,0.45716497,65094698
bymj,0.5202998,83249195
octn,0.38271427,83428474
acif,0.28696567,89131775
ktvd,0.45974892,73083955
lfhm,0.53356004,24924400
trav,0.6707116,24383586
iusw,0.33591542,38902210
rnfl,0.35633558,83730446
jydm,0.47195494,32699657
zilw,0.5655508,41697413
dpgy,0.37597567,36287957
uoyp,0.3853212,15630363
hium,0.50877666,34442464
gqlt,0.43327036,86536687
aqoz,0.5220489,02491775
hixu,0.33808565,56175965
pcih,0.48040968,71568140
lnwm,0.42394722,98703712
bvpq,0.28701293,97551372
kapw,0.52010655,94372015
xlrk,0.54737884,80597341
dbks,0.32165366,39235754
bwro,0.34058803,49088490
jlgk,0.48028898,46698045
wtuc,0.41427144,19868336
wllg,0.5058354,73490028
scxq,0.4978903,53300479
vmql,0.33212095,08109968
yayl,0.42484814,31566522
mfwy,0.5508446,48120800
zpxp,0.36010963,72844448
tsfk,0.28828743,12743101
azbs,0.5756507,92558021
bxmn,0.3973131,69053668
wsvh,0.34045666,99138781
ulix,0.5051171,58371168
jijd,0.3028448,84705539
topu,0.37269995,87531951
fugq,0.32157245,17231766
xxtc,0.4705808,85792831
arwv,0.3433371,71707623
zsjx,0.51248693,64284963
jljm,0.43890977,80458526
ygnc,0.44036683,02451708
owxd,0.47998846,23181535
oqal,0.3058642,66589829
nwsm,0.32446927,91426239
bwmi,0.25614065,43604975
bkei,0.3913725,50291838
ljog,0.48309222,14244908
wumw,0.3224347,21809322
bzqd,0.56545067,05648008
bihg,0.3260578,88386629
odke,0.393205,73728708
gixt,0.57994187,26771243
evsy,0.45642632,57306063
cbzs,0.4891119,20428200
zpob,0.25118294,32921908
gxxr,0.53755134,51636789
yprj,0.39316502,52576259
lhxc,0.44793475,96411171
zslm,0.38343015,68560112
gjkl,0.50375664,08439238
tjps,0.43616614,19798809
gbap,0.33682096,57330882
ylzi,0.37900102,02827088
pnin,0.3977378,72383575
xffh,0.33180007,59624356
mdgj,0.3673938,94852763
hhla,0.33753815,45582747
wvcl,0.3868129,54398383
xbof,0.43509477,74321047
zanl,0.41150635,09177866
jeva,0.5647433,15150623
mryf,0.38494,22079129
bssy,0.43022704,74173790
mkgu,0.27416056,06858023
ryrz,0.433308,19557765
egpx,0.41653356,47952082
jwwm,0.35049742,22592342
ujzj,0.4697832,31771590
hyrm,0.38924447,39236188
kuvd,0.5192449,20539881
hxqu,0.5174586,68541695
byie,0.37937146,10398047
omfx,0.49946415,58474982
khrz,0.47299972,43868267
ccgd,0.29019263,49754911
sggr,0.5340698,22398967
yqea,0.5060142,55823987
etcd,0.3401779,78308151
jxgf,0.40150145,66326025
ikvv,0.32380295,75705842
jgft,0.43890423,51113858
wgzz,0.27686718,79967616
hlnt,0.54272044,76435187
htsy,0.40506238,04031892
nbbv,0.2582134,76531750
crhh,0.47709194,50104608
vljj,0.31815016,90680945
tdyj,0.43284395,48848200
epcf,0.41165388,88959173
ekwu,0.3041321,11467501
xlsc,0.37458706,17116218
gnts,0.38169703,19549256
pplj,0.43183216,92544188
vmid,0.29460478,37794467
vcfm,0.36883062,12140618
aqgq,0.42194095,12271608
dpkm,0.26776904,59416638
jzcb,0.45281392,48462422
fpie,0.29933092,88974175
ldzr,0.5888051,05836397
wswg,0.5407519,28393300
uwaa,0.34942374,26754925
bwqe,0.25131464,34794387
fkzx,0.3071079,59736136
nidr,0.33237782,42465071
rsqf,0.3595205,49363341
boiu,0.32891357,68594039
ionw,0.41838425,28963050
crwh,0.248651,94194972
mgvp,0.2800118,91305080
kjrs,0.5023834,44792267
mlos,0.42395586,11898061
ohpe,0.4992679,57711303
zxnu,0.4266845,61590901
fsgi,0.31021476,19541538
asdv,0.5495777,39190631
mkxu,0.40520805,32618016
bhsz,0.39831716,92797632
azpb,0.29264605,38532403
ueem,0.51185477,42345720
motv,0.46840507,69125498
eejg,0.68893033,55111811
vgvl,0.27831018,48991259
waqp,0.4774288,62189484
obqb,0.5876961,49677737
aumk,0.51393676,22654113
jefz,0.5962002,38264137
eaqg,0.28276777,84829469
ngng,0.43217725,20662088
njox,0.5047881,25182696
boji,0.48253554,79589651
bfma,0.4612825,27014856
pilh,0.4212045,80288002
cgac,0.31379262,33152553
xnzd,0.3450482,77820194
xtkz,0.36639532,15975959
ypdy,0.37066668,25931954
bbpt,0.36926794,74072567
ynig,0.39812195,66635256
djwy,0.46523854,26738624
blts,0.37307626,74680703
qbgs,0.34751827,86395984
vwhp,0.6242953,80189793
vwxa,0.58774537,77385504
erni,0.45289022,92767132
bonj,0.46175474,70656226
fzol,0.39642566,34805357
idln,0.4082887,28783914
ltfq,0.4025296,14526626
beri,0.51253486,32921908
zmin,0.25263956,68237268
hoai,0.541199,06836265
wjha,0.51259065,23537728
pjzs,0.4418677,37299560
xbsz,0.4324789,05743313
iloj,0.31609046,21033788
zman,0.44873327,90337094
hdke,0.3376939,85134056
tqfw,0.4249614,10022724
kvwz,0.4413598,54692656
ksbz,0.60388064,86968161
bpec,0.21775433,84213001
vfqn,0.3815901,87048251
tdty,0.5194173,09278472
lczh,0.2744692,52277712
jxfo,0.57222396,95300410
mixo,0.4476278,55923475
yjro,0.57707065,83316418
vcls,0.33660597,58333104
klha,0.6187489,97838733
kove,0.3904482,87076461
ctwo,0.29859996,42526811
jeiw,0.3232562,18786299
ccyd,0.25045773,35037326
lybs,0.36347646,16074677
kjui,0.36150464,12861628
shii,0.5404458,42772490
khfy,0.26593673,16403265
dpwz,0.31432554,31087645
jyfu,0.47612566,92366687
fzca,0.498325,88471799
zluj,0.27149943,99118759
epqo,0.4685664,98736511
ndaq,0.41281345,87158575
lidm,0.41355413,87651485
idjc,0.21949142,32479363
afve,0.45167834,46660824
gaey,0.5701767,06370031
fulz,0.5054109,69415459
jgkz,0.28958368,20412846
rqql,0.46042055,25446764
lecw,0.30479696,62559596
opoq,0.42088467,61814089
fnaq,0.5064504,70493037
buin,0.33826232,52933560
swet,0.5569945,46177076
ucel,0.47557318,93902989
irgq,0.39999467,23082473
yoiv,0.1988288,76113862
kmbl,0.51530784,88053621
owwq,0.42715383,91585538
wchq,0.42821628,14374548
xhwf,0.5315931,67258384
xjkd,0.44997174,26602854
iijw,0.4641297,69168777
etqp,0.37651372,51664853
zorq,0.45835054,56986458
avnm,0.5046439,88411222
xhqa,0.39577407,69378705
rhce,0.3403109,51344345
blom,0.41037196,63521938
scvi,0.45476818,78053880
bqdt,0.39822006,14519499
nqjl,0.40631545,89725121
thgu,0.23914963,85684281
nxsq,0.345684,42335049
zasy,0.28158867,27318399
itrg,0.29690966,37675417
evhf,0.39501673,77385504
xeba,0.5075871,41629208
mrty,0.30201486,90912545
rvnm,0.38430214,57985811
umwz,0.622672,78776101
zthw,0.34181035,53986612
xphj,0.38759372,83207814
jwuv,0.3915149,35952086
uwbg,0.16436513,89398585
pgok,0.41199788,30779559
zxvh,0.3725559,98708511
gfsz,0.39476186,53946504
qouv,0.3946399,99135766
atta,0.38951248,34234520
ijly,0.34183615,12418681
kxtd,0.49289358,64652678
ojex,0.37505716,50540577
onhs,0.3661118,91914006
xokx,0.40964276,29538341
zteb,0.46427968,24135217
zoci,0.48059404,07781026
kgta,0.4014841,61095943
ovaq,0.38028055,79959985
lait,0.3636533,47571100
yitz,0.33766076,87652937
uifj,0.6705097,74211277
opil,0.37146467,83127606
mluv,0.50381124,58974712
malu,0.50635946,19369027
vitm,0.46330893,00503076
stip,0.44813028,18008589
zasz,0.21291676,88289512
yicg,0.395698,07893998
yonq,0.44555113,01067290
apnm,0.596518,83069231
gyft,0.4356108,56457029
erqf,0.5568497,43696590
kugf,0.38234642,78865337
edos,0.39670184,05863888
opbl,0.45855775,88802250
uynr,0.6886426,51035670
jlaa,0.30260912,07543739
kpbv,0.4943799,26517568
czxa,0.36054966,63380530
wvsv,0.5921245,23267542
gngr,0.31866458,02466759
mhhu,0.24115622,24141655
abnr,0.36592567,34147891
ctmq,0.4606478,35146089
haqr,0.54689246,63351888
zngg,0.6299523,19690335
tzfk,0.32170695,92797632
cahg,0.46987262,48060118
qujf,0.28091973,89398585
mfjd,0.19237494,38224370
sura,0.2875916,14266393
nfjb,0.41455004,63092384
aytf,0.32602793,56803469
apbl,0.47028592,74080058
zjyq,0.37815613,57401118
eykp,0.47495082,23218109
frjy,0.37686044,74658471
lvkp,0.3627939,40631545
ynke,0.5106262,30969148
zsnu,0.57239413,91758890
fqeh,0.36660796,15799143
gfwl,0.33682993,52456218
gsbg,0.7158528,58128321
vvch,0.36873683,81604761
tpvp,0.4346779,59750596
fakx,0.43028155,38816550
hrdv,0.60223305,22968905
sckv,0.4205231,25532041
avva,0.28969228,71333947
qlum,0.27886856,92029291
orks,0.3541804,38392618
iynz,0.34332874,64647832
dteh,0.48662555,53240362
lmre,0.34826657,20175679
zkia,0.57942146,53908159
vaeg,0.47259897,11630437
xzwl,0.42227554,17311883
lqcm,0.5307375,50083154
phmj,0.20368537,66389430
gchg,0.6659487,80870690
zvpv,0.39756703,64737038
hxvf,0.45083132,64529309
ldjt,0.648871,73746232
ggkc,0.39405602,27544262
ilxz,0.652104,35037326
jgzh,0.20308296,19956995
xrnp,0.3056857,24944320
pycr,0.4349802,68022649
cadi,0.39250612,85930326
qinv,0.32150403,89628390
drqp,0.45630735,55058552
bjuc,0.4652831,81497354
ebdj,0.55262154,80394758
tmha,0.28631914,86627335
xrcx,0.65319055,75410071
adsh,0.22809039,77139609
wvvo,0.5264572,55514183
ejcm,0.21701765,17562966
jufi,0.39206278,75323321
xtiq,0.41637376,03924630
imaa,0.4813048,88676051
fgfs,0.49168625,78254561
wabe,0.30416197,46700825
yexp,0.56751215,81839524
uixm,0.42007056,10177605
yvls,0.36283344,30364017
gsbj,0.44562662,28280745
rjat,0.3140229,09331624
vstf,0.5104387,66013509
xunm,0.4747768,51611680
zmgu,0.23947927,02387268
kitm,0.1863408,43039865
gzch,0.38990656,54737624
lhke,0.52523226,93638186
gsfm,0.61580193,06665862
kbzi,0.317781,86886205
bbre,0.4641663,22733994
phrp,0.4745393,61882003
bktv,0.43705997,44783936
hvaq,0.38597465,29534953
hgkm,0.6434391,03764714
stct,0.23185328,87048251
ukfu,0.2772687,81524007
soaa,0.51929694,74403852
vqeb,0.5309955,44571733
jsbu,0.5334922,53604941
pfox,0.4685098,04953845
xljq,0.23408756,26035331
cxuv,0.29599142,23963071
lspb,0.49490803,01269761
bprl,0.51241267,90373496
cfqg,0.5224834,17221880
geaa,0.35659215,98584996
zfnl,0.5202202,80677366
aafi,0.50792766,20957979
puku,0.4643159,56119382
shmz,0.23406601,05291563
mzpo,0.27584052,31433138
rkpr,0.5102174,67114771
burl,0.36051834,04573662
nphe,0.2812456,42956348
hqcr,0.29200748,96539501
xshb,0.5231055,43911267
ezqo,0.58360696,72635448
cczv,0.420432,75655982
wwey,0.59233916,62151945
kjia,0.3487175,13425525
ozoa,0.37050974,94999088
wnhp,0.5769943,32808950
acrv,0.36730668,29149500
flwv,0.43020114,10132174
upmd,0.20598555,08440512
eqwh,0.38581002,99079545
kqie,0.22213207,16881135
rrqz,0.45623472,81179244
wpvw,0.68236244,41254491
yetm,0.31961238,82851222
ivxi,0.24372168,10461337
njsk,0.39477003,71355243
tocn,0.23000081,06602250
aisx,0.38696036,15724544
gydi,0.33546022,07707186
aabr,0.4966971,23710772
moys,0.29671064,51198022
mugk,0.5635891,42739243
gbzt,0.5159377,36609278
msci,0.41322398,53533167
julw,0.48914608,56178290
hwyv,0.5473027,82671026
icly,0.41571188,25862388
zvfm,0.36121362,37713929
ihex,0.41198093,25845049
wdsu,0.34733126,66589829
lama,0.60986567,91561845
rrjb,0.30733833,48969658
oggj,0.4546276,40587932
qxfr,0.3266278,71506984
wlwx,0.3964349,86388342
kvme,0.37718886,82725339
fvtb,0.48839146,53943243
jvus,0.19434819,11795656
fvul,0.32626948,99079545
zypa,0.46658424,35843694
glva,0.58470696,58831816
dgzd,0.376817,36403624
fytn,0.51741916,45478256
qtbr,0.39857578,89723422
mmqb,0.47241387,27542773
jluo,0.47985518,45017325
egco,0.5321531,68977660
lrel,0.19730583,76115842
wkot,0.35520482,47034730
swvk,0.33569202,59355594
ekmq,0.3964114,77505226
uvks,0.32957673,91479148
hjij,0.5684092,75904685
bkmv,0.4270358,88748519
jezw,0.6767793,78245079
vces,0.3410342,94411768
sgyp,0.3604612,51530289
panr,0.4827742,72600755
uajb,0.27296144,98327214
anap,0.46001598,49787036
xdnf,0.29026544,82866193
szbf,0.39235222,73695227
uqfu,0.30161664,01692646
xung,0.53527105,76508301
olrp,0.56992406,47571100
yxwx,0.51374537,25462741
nyok,0.33472925,71392555
bmhe,0.3846571,48345937
yqkl,0.39482898,69564889
ohld,0.34905586,00239666
ueia,0.50005513,49195319
telj,0.48345476,72301817
cchn,0.3684883,00655473
jqhu,0.34137377,20235249
ityt,0.49883336,13094572
bpri,0.3371321,97562735
wtyy,0.54672873,02990064
wgec,0.5470784,97496825
wkxr,0.3638992,85930326
qwao,0.47330308,25927179
sjzv,0.3936335,91606101
ctkc,0.49238205,00789433
womr,0.4595647,21309783
blzk,0.39214617,33600350
xmbs,0.46801633,12366567
uncx,0.5473492,09612235
nktg,0.3675839,67153835
hfgk,0.50164145,44830294
cdei,0.45195654,49792900
uiaa,0.24031942,05942047
ucmr,0.41891995,61475420
fopx,0.43201968,42189020
wnkt,0.4405133,52254383
cjlf,0.4029679,69610344
kaip,0.39962253,27800027
vhao,0.40958902,28490815
ppxi,0.18106906,41182153
lmfq,0.41586262,27569476
vcnb,0.57102907,28132159
pfel,0.54289293,94236156
meft,0.31356487,70776502
xipm,0.18685743,86164558
ugtv,0.5321761,24262739
uwwt,0.5585226,14116531
bxfr,0.398717,58126046
vdlr,0.3672058,58536793
jsip,0.53262734,10079557
wqyj,0.4455192,91632766
xfed,0.41830117,17939579
qldy,0.5586014,34085141
jnls,0.3491343,29641422
vxik,0.52036285,13034804
bstc,0.5363626,24029209
icqv,0.43804157,34742627
enub,0.6135854,58932558
olkh,0.62135655,91756212
uzrd,0.45335877,66225509
fbcg,0.25758937,86738146
wpeb,0.29591584,60139970
cruf,0.24494791,48148621
ykse,0.51651716,01331397
tiak,0.46331125,83551384
upky,0.40692544,78576121
xydx,0.37536705,42104652
zdna,0.450185,34671635
cpyx,0.28284398,30962526
fgke,0.31331992,15331374
xqrh,0.36886322,76113862
ntvm,0.3842159,19017495
vjtp,0.6229439,36170929
kbyy,0.43093705,23802790
qbmz,0.56179273,00216584
gwlm,0.4398682,51888747
gehl,0.38804954,25643281
spfi,0.2611866,11089817
lmey,0.47166574,04441524
crgd,0.27364028,13709216
srwd,0.31193224,47147526
kyiu,0.29214886,31366717
wozp,0.27548048,73259857
hujc,0.40600383,60621075
yqbt,0.59598106,36768145
ypvc,0.5835718,00005267
vvjc,0.3983554,03867816
kuct,0.6025069,49195319
yuwb,0.4644131,17336749
ewnr,0.42625868,80743791
idpx,0.20622338,96252277
qaey,0.46141025,31844215
xdgp,0.52804184,08155053
coho,0.44350556,36961946
jlfy,0.40907684,79724402
exqz,0.32696587,47625169
gjez,0.41102624,14923152
iffs,0.34294924,45929272
cqkw,0.46487296,05770409
bvgx,0.27733803,20957979
xlqm,0.3348964,44358881
drvj,0.49405608,57915626
lauo,0.2641927,35479390
wszn,0.51903,96227435
zczr,0.38233924,86716871
ossz,0.36080325,43169712
lgjj,0.37878597,19283181
tcca,0.23758617,94916648
vbcs,0.48736596,37915404
gqab,0.37702143,23222889
ojif,0.41060352,23005241
hzmk,0.3774935,83121997
djez,0.38315853,93529451
vnzj,0.25748017,29559250
lsft,0.24275821,88307839
ukdp,0.36243218,92702812
agen,0.40443578,84107165
latd,0.47758842,49612213
panh,0.4076263,00414647
ptrr,0.41129795,48910877
qtad,0.5339375,41957456
ldfl,0.40509582,98430769
klgn,0.4329173,42526811
rdlz,0.44642538,50950447
ztzv,0.4892616,10977140
btxw,0.4193168,35116441
hedf,0.36588952,25516458
aqvr,0.36864692,41706354
qgre,0.28510907,85451893
zysx,0.25600326,52277712
phrq,0.4512035,65347906
tulx,0.347363,85339307
aibw,0.4665865,56110662
aizz,0.3278115,53217606
phqq,0.345776,79175014
qhca,0.32380164,86562073
szug,0.43926382,58941762
eeyv,0.48689905,97374621
gzek,0.35383222,04506417
eeje,0.49341804,90415502
thnv,0.2985955,32334098
dlzq,0.40160662,41892334
ammd,0.52404916,43174798
cltj,0.35899487,27283367
psvs,0.49472272,57537582
ffpo,0.30255806,05358895
iqij,0.3602721,40656918
rexg,0.39606068,44647831
xrpa,0.5357336,10720967
uvak,0.44297758,93953257
qdei,0.41595337,18530353
rnzp,0.38559926,77732313
zntf,0.45076978,05574039
puwf,0.49857643,53148684
mncl,0.2573821,50422985
jfis,0.28964138,64944693
cole,0.33702743,93266273
tyue,0.48634362,71838639
mrff,0.35046637,30811313
cqbh,0.5037185,56904156
qmgs,0.60821337,61370370
ztca,0.3453491,24147148
elwa,0.34667617,33700033
msos,0.44845358,91682664
btdc,0.27005455,86253868
cqxw,0.58411986,19956995
sncl,0.3236825,11274616
nike,0.445211,19740851
qdqt,0.6194045,11271943
txxd,0.37887493,38923263
fkcv,0.44289052,17416252
ziki,0.4929142,00502783
hqme,0.34605208,45955167
jnpo,0.42883188,75537424
thdb,0.41714817,31431242
juzo,0.27526274,08967333
lsmm,0.47918645,27458438
viaf,0.43182427,96477992
gfzf,0.38279328,93378110
mxqt,0.4131297,34725780
gdia,0.28614384,16396831
kcwp,0.49977314,61641054
zpfs,0.3345942,99013410
vdmr,0.5417674,73554974
uxpp,0.39421117,09796263
iyaa,0.3313202,18966778
dhri,0.36071065,30356632
zsce,0.32871985,96902053
bduy,0.29190174,79759319
qrii,0.4718371,92767510
dgiq,0.27819198,58745674
ufnq,0.41092128,17033291
vadb,0.49704528,94924695
copg,0.34302473,21171117
scki,0.32207814,62262792
ywkz,0.42099068,51449405
fgik,0.46076852,70657457
zkkw,0.37565592,50276906
wkrs,0.30496573,25846412
mgfg,0.45208278,80486270
pvgq,0.41715044,78132097
qeqc,0.41756102,49754911
jvja,0.37750673,09215177
rltq,0.48858348,52092540
mjmt,0.33738312,10928737
yjgs,0.4579425,39693433
ttyu,0.4182587,69481459
dmoe,0.43207985,18891691
ztqx,0.3595342,28639381
pfov,0.64028513,94683327
kiha,0.5498403,42181245
lcpd,0.2600819,93222190
dhns,0.54437816,82424447
zjfc,0.42751682,12970421
yeaf,0.4236796,51810112
gteo,0.46393532,36004271
lmmw,0.529034,88844643
dgfk,0.42477804,96634761
mjds,0.53550285,27947686
gevo,0.28482428,71834572
shbu,0.5313903,39157572
yydm,0.67051166,98841671
nesv,0.40956867,86738146
czhw,0.30256423,00888924
cuem,0.34395757,28066852
tmin,0.2773444,59372921
jaeu,0.4013962,88080691
jsis,0.4626189,07354587
tstq,0.23845401,53335207
ryxh,0.38982248,27627792
lckb,0.3839059,07523279
ggmy,0.4904715,95013454
brok,0.25879222,38496496
xjri,0.67447567,01999434
chfc,0.4991873,92264337
njtk,0.5256957,89451715
pakd,0.37671396,01999434
sxty,0.30912364,79933566
pkrt,0.5455306,10419505
qogk,0.4768161,55499474
pwgi,0.43856764,75060593
gvds,0.5771597,38052289
qudi,0.44109035,19308527
rxiv,0.4078329,19455181
aoed,0.36914515,21058309
ifbm,0.47782826,00932800
tykl,0.38284504,61308761
dpah,0.5482118,86886205
jmzr,0.51752245,28483439
cqoo,0.39779943,02293593
zvyc,0.43081462,21229694
kwsc,0.49131787,46623134
nkoe,0.52082396,24386105
gqkd,0.44810265,19094583
ycyv,0.47144216,19774150
youh,0.41975284,78425169
gzai,0.50687194,27096588
onum,0.36256397,48648265
bzet,0.39490652,30268272
amyi,0.5459095,45167429
gyzw,0.39963448,33777557
xhiq,0.3022197,82233981
eoqr,0.5256021,10903346
jvgz,0.40489557,24780168
jmoy,0.47031623,49847550
aitv,0.4288323,10533285
wino,0.3434046,94962426
vdbb,0.43302184,54922489
ugkh,0.31373206,45275347
xpng,0.60788804,20521624
waac,0.4463526,86627335
idqc,0.4805727,53172573
ekla,0.43164968,85557269
yfek,0.4326772,86164558
nfnd,0.41260418,96844460
eeke,0.43353093,82732311
ylsk,0.38952237,99471519
wcwk,0.1828499,59026456
xmch,0.5777312,87675220
lyjv,0.3698434,38054496
ghyx,0.33739817,64268119
srmt,0.21713457,79933566
bdgr,0.28963807,93518676
kqqx,0.541505,85049172
rgee,0.5195478,00508151
kkvq,0.33197176,13687307
ycsz,0.45918065,69939217
yeuq,0.21182917,49611511
yntx,0.3521058,48498587
refa,0.44100854,85169504
mccb,0.40106314,38601555
fwmn,0.51554686,39312871
pmup,0.30471045,28408194
omyi,0.34175944,90969857
aidc,0.4462585,45894961
jahb,0.2501064,39037769
dxsf,0.37926015,06171751
ktlx,0.23170832,90716619
omvd,0.28074625,63545221
qyvt,0.61488914,21896793
vgdt,0.48335165,85208841
tpsy,0.23792832,47945996
wkbu,0.57511216,43591386
qcce,0.22166741,15440158
bnkl,0.39370176,12936746
dkwp,0.44065863,85858780
pphn,0.2922631,82761636
pxng,0.49458003,18894817
bgco,0.2848418,53917124
lvhh,0.45099416,32004763
sobn,0.3504643,79959985
bjld,0.49978912,92967251
ygje,0.38057554,68556752
isge,0.43468547,36530049
leum,0.55583334,78328324
yplf,0.5050705,22886634
amxs,0.57443,08149858
aljs,0.30055836,18122916
hwko,0.46968085,00825014
tmpi,0.27469084,53148684
tpkw,0.39497116,27902666
iuxe,0.4396519,25600638
wwpp,0.31222937,85451893
znrm,0.29108086,13533936
xuif,0.51500607,90922190
uxja,0.5039971,20083079
ziax,0.5288,49103830
mzer,0.26941016,91030440
chbb,0.36547965,48607023
cgzr,0.41038465,49838780
hlfc,0.31308252,78646532
xlwu,0.36550537,92741851
jzei,0.39642483,05358895
nsgh,0.39976054,45159376
wceh,0.54071665,20100093
qruz,0.51580685,91116874
vbpz,0.21804422,79967616
euiq,0.4129257,25361363
mmfe,0.53459096,95561368
noqa,0.5203709,86035484
phjf,0.41098294,00111222
cmvh,0.31637084,02044279
mgjc,0.50021785,22836815
dmrv,0.38924912,45086299
gnjd,0.3615823,89436961
oqdx,0.49581316,34555011
xexu,0.39414546,35211079
xzgk,0.3322925,42080780
sqah,0.27319682,11585973
pocq,0.59495497,31713527
amdl,0.41298467,10163747
rpti,0.44613177,96623510
rjzw,0.36954308,51335709
ndhx,0.31973758,60498693
guss,0.21830508,89647118
yvjg,0.42026222,16302637
xgak,0.40390617,20594471
lles,0.36733204,83742741
fqsf,0.35294694,94557809
pawy,0.28361273,20035523
dizr,0.42713666,85011501
kied,0.38659894,94852763
zklv,0.3860244,81678553
pnow,0.25127876,35247241
sfaz,0.43756044,90596415
iryr,0.49824065,46203891
jbzz,0.2823333,55135989
wiko,0.4297405,72449827
rxnr,0.52274346,13301347
mczo,0.3750527,31087645
utye,0.33781937,54187397
